Accident ID,Date,Time,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
0b9ddc97,8/23/24,20:45,"Mumbai, India",-18.213169,-40.882486,Clear,Icy,5,5,Speeding
e9062130,5/3/24,11:30,"London, UK",-39.256572,-123.411916,Rain,Gravel,1,6,Drunk Driving
abb3776b,5/3/24,18:24,"New York, USA",53.907184,-112.110539,Rain,Icy,1,7,Weather Conditions
c57c1baa,6/27/23,1:28,"Mumbai, India",-89.522664,4.104192,Fog,Icy,3,2,Mechanical Failure
416877d3,7/22/23,1:17,"Sydney, Australia",-89.863954,-171.730756,Snow,Icy,4,3,Speeding
85b63193,8/11/23,7:27,"Paris, France",-1.383639,119.866794,Fog,Snowy,2,6,Weather Conditions
190beee0,7/1/24,4:41,"Sydney, Australia",52.279804,47.953817,Rain,Wet,1,5,Drunk Driving
38a7ab56,7/27/23,16:10,"Beijing, China",-85.28936,40.381692,Clear,Wet,1,6,Distracted Driving
cb3033ba,12/10/24,12:38,"Mumbai, India",-21.527111,122.263366,Snow,Dry,2,1,Distracted Driving
55a3c2be,3/30/23,11:07,"London, UK",40.737369,71.248654,Storm,Snowy,5,3,Drunk Driving
b0dc95eb,6/7/24,3:58,"Mumbai, India",39.164128,-139.163239,Clear,Under Construction,4,10,Speeding
49b8a51a,9/30/24,19:14,"Beijing, China",70.144786,-163.50001,Clear,Wet,3,10,Mechanical Failure
9cfc1f1e,6/20/23,20:31,"Toronto, Canada",35.618753,-159.04184,Hail,Dry,2,4,Distracted Driving
0f4caa7f,5/21/23,12:06,"Berlin, Germany",16.45337,174.20183,Snow,Gravel,3,10,Reckless Driving
9a5feb7f,5/27/24,12:30,"Paris, France",-19.796225,-122.796922,Clear,Under Construction,2,9,Speeding
febc73ac,10/9/23,13:06,"Tokyo, Japan",-25.360399,-26.444884,Fog,Dry,2,2,Mechanical Failure
f6db29fe,2/4/23,23:48,"London, UK",82.724507,-49.745935,Rain,Icy,1,1,Mechanical Failure
5.76E+39,6/24/24,6:19,"Berlin, Germany",-40.71291,-34.292356,Clear,Under Construction,5,4,Distracted Driving
4fc5fe70,5/22/24,3:15,"London, UK",21.787928,38.011684,Fog,Wet,2,4,Distracted Driving
ebbccbdf,2/7/24,9:11,"Berlin, Germany",73.265881,-121.158931,Rain,Under Construction,1,3,Reckless Driving
801ef923,10/18/24,23:53,"Toronto, Canada",-58.441902,-21.053805,Rain,Under Construction,1,7,Drunk Driving
610ec9d0,4/10/23,18:08,"Paris, France",-62.270566,-93.494589,Hail,Gravel,4,6,Mechanical Failure
3e63f87e,9/26/23,16:39,"Mumbai, India",34.21466,102.006851,Snow,Icy,1,5,Distracted Driving
dadef875,12/15/24,7:35,"Toronto, Canada",60.350128,-61.052408,Clear,Snowy,5,4,Distracted Driving
acc0c3f2,7/6/23,2:17,"Sydney, Australia",83.462118,67.355949,Rain,Icy,3,6,Weather Conditions
1346c442,1/15/24,14:23,"Beijing, China",37.194215,171.731706,Rain,Dry,3,4,Speeding
e1d8a471,11/1/23,6:01,"New York, USA",-5.735557,140.502584,Hail,Icy,4,6,Weather Conditions
adafd174,3/14/24,19:25,"Berlin, Germany",-39.839073,20.857543,Fog,Snowy,1,3,Weather Conditions
c5a3197f,3/24/23,18:30,"Berlin, Germany",-85.947822,22.997867,Snow,Dry,5,0,Mechanical Failure
e206af18,4/5/23,6:50,"Tokyo, Japan",-61.691472,63.200875,Snow,Snowy,1,5,Weather Conditions
2fd608a6,3/10/23,17:42,"Berlin, Germany",64.452406,152.426612,Snow,Gravel,4,7,Speeding
7d847ca0,2/6/23,5:34,"Mumbai, India",-82.937258,-45.434338,Snow,Wet,3,0,Weather Conditions
6d132dbc,9/18/23,15:57,"Paris, France",53.473021,-12.465244,Snow,Under Construction,5,4,Weather Conditions
8f7d9107,1/21/24,18:35,"Sydney, Australia",-15.091857,-70.627115,Storm,Dry,2,3,Mechanical Failure
1413e29e,6/15/24,21:21,"Paris, France",-37.066977,44.12327,Snow,Under Construction,1,1,Mechanical Failure
c670f0db,9/16/23,8:43,"Sydney, Australia",61.331848,-51.765584,Fog,Snowy,5,5,Distracted Driving
1442f0d3,10/14/24,18:46,"Sydney, Australia",25.434807,7.912176,Hail,Gravel,3,0,Speeding
8fe863f5,6/28/23,2:07,"New York, USA",-51.962864,-66.462605,Rain,Snowy,4,10,Weather Conditions
1bfec239,4/7/24,11:30,"Toronto, Canada",49.433978,15.603311,Rain,Gravel,2,9,Distracted Driving
691e84c1,9/6/23,10:21,"Sydney, Australia",67.594006,43.900758,Clear,Icy,4,0,Mechanical Failure
e124580e,9/28/24,22:08,"Sydney, Australia",27.739755,-83.062982,Hail,Under Construction,4,10,Mechanical Failure
6ee1bf27,3/18/24,1:55,"Tokyo, Japan",67.382103,-95.94252,Fog,Icy,5,9,Distracted Driving
aa7d4ccc,4/22/23,20:34,"London, UK",20.684587,0.412785,Fog,Icy,3,8,Weather Conditions
afb77323,1/6/23,14:51,"Tokyo, Japan",79.769096,-33.34559,Clear,Under Construction,5,2,Drunk Driving
2f3703ec,7/27/24,18:56,"New York, USA",36.475614,47.299096,Storm,Icy,3,2,Mechanical Failure
e7a37f16,11/15/24,20:21,"Toronto, Canada",-75.463923,-150.483883,Clear,Gravel,4,3,Reckless Driving
f3101044,7/29/23,13:04,"Mumbai, India",-59.446092,16.87653,Storm,Under Construction,3,0,Mechanical Failure
3fdcbc54,4/1/23,8:49,"Paris, France",-25.578559,27.048056,Rain,Gravel,5,6,Drunk Driving
ee9349ff,7/7/23,7:47,"Tokyo, Japan",10.736939,166.143921,Hail,Under Construction,5,9,Drunk Driving
c095ee8d,8/25/24,16:13,"Toronto, Canada",-33.37596,-146.292926,Rain,Icy,5,0,Weather Conditions
7b5c1757,7/1/24,4:31,"Mumbai, India",-33.956772,-110.250938,Fog,Dry,4,4,Mechanical Failure
445c5a3a,5/25/24,0:14,"Toronto, Canada",-41.056102,41.805732,Snow,Under Construction,2,5,Reckless Driving
9667ddb9,1/26/23,19:12,"Sydney, Australia",41.565315,-56.251206,Hail,Gravel,1,1,Distracted Driving
3a472b75,8/8/24,15:40,"Tokyo, Japan",-44.89671,179.194556,Hail,Under Construction,4,2,Mechanical Failure
9a38fcf0,10/11/23,20:53,"Sydney, Australia",-62.261276,-172.727034,Storm,Snowy,3,0,Distracted Driving
874230b8,1/20/24,8:10,"Beijing, China",-87.671193,99.640704,Storm,Wet,4,7,Drunk Driving
9bf920c1,4/5/24,0:33,"London, UK",31.973457,132.090693,Fog,Snowy,2,9,Speeding
187210a4,5/22/23,23:18,"Sydney, Australia",-76.649629,-23.723491,Fog,Dry,2,0,Weather Conditions
a5ca35b0,11/30/23,13:06,"London, UK",-86.513296,43.848312,Storm,Gravel,3,9,Reckless Driving
98a6f95c,10/22/23,18:07,"Beijing, China",-70.335946,48.599782,Clear,Wet,5,0,Reckless Driving
c154785a,8/3/23,20:03,"Mumbai, India",2.999073,87.575495,Hail,Gravel,5,7,Drunk Driving
6577f561,1/29/23,1:27,"New York, USA",-3.771646,-155.825251,Storm,Gravel,4,3,Weather Conditions
78896acd,5/1/24,18:52,"Sydney, Australia",-69.413936,-72.286759,Rain,Wet,3,10,Speeding
7057a5f8,12/10/24,15:38,"New York, USA",-71.015124,-91.217054,Hail,Icy,4,9,Distracted Driving
565e9c39,1/8/24,22:41,"London, UK",19.446979,33.045718,Rain,Icy,5,3,Weather Conditions
320fffff,8/11/24,14:06,"New York, USA",-28.675829,-121.14043,Snow,Snowy,3,5,Reckless Driving
0b9ed553,12/28/23,6:55,"Mumbai, India",30.948498,-116.456879,Hail,Snowy,1,10,Mechanical Failure
8deb16a8,6/25/24,3:57,"Paris, France",-82.855829,-20.321313,Clear,Dry,1,9,Reckless Driving
84be7ec6,8/24/24,3:41,"New York, USA",67.245327,20.443186,Storm,Gravel,3,2,Speeding
c091d5cd,12/4/23,17:47,"Berlin, Germany",71.299198,73.354363,Snow,Snowy,4,1,Weather Conditions
b88815c5,1/13/23,1:39,"Tokyo, Japan",-56.565047,34.479717,Snow,Gravel,5,3,Reckless Driving
ad988e50,6/11/23,22:40,"Sydney, Australia",-69.975561,-69.116464,Hail,Gravel,3,9,Mechanical Failure
d1b9ce7e,2/24/23,6:18,"Toronto, Canada",-48.416009,-5.650013,Rain,Icy,4,1,Weather Conditions
130924cc,3/17/23,19:23,"Sydney, Australia",-26.221615,-76.310673,Fog,Under Construction,3,8,Weather Conditions
d1fd3d4d,9/13/24,8:58,"Toronto, Canada",-44.483549,157.461619,Snow,Wet,4,4,Weather Conditions
773b019f,10/5/23,5:54,"Mumbai, India",41.893742,-171.039908,Storm,Icy,1,7,Reckless Driving
7c88ed72,4/28/24,14:43,"Sydney, Australia",5.001647,37.419944,Snow,Gravel,1,5,Weather Conditions
5b301557,2/20/23,17:48,"Mumbai, India",-51.549466,-153.01629,Fog,Snowy,2,9,Reckless Driving
ef14c81f,6/27/24,22:26,"Mumbai, India",26.615057,133.490936,Clear,Icy,5,8,Distracted Driving
b3e159c9,7/1/24,20:22,"Beijing, China",78.39551,64.32603,Hail,Snowy,4,1,Reckless Driving
1cdc7ca7,5/19/23,0:50,"New York, USA",68.973168,78.607719,Hail,Gravel,3,8,Drunk Driving
2dc9ab00,2/18/23,11:42,"Berlin, Germany",66.145042,-93.670617,Hail,Gravel,3,5,Reckless Driving
ddbd47c8,3/12/24,10:44,"Paris, France",77.298069,-98.545683,Rain,Dry,1,8,Mechanical Failure
9beaeb58,9/17/24,10:09,"Tokyo, Japan",-18.031516,131.346227,Rain,Dry,4,9,Weather Conditions
0bc83cf4,2/12/24,11:54,"Sydney, Australia",-86.091686,-19.285359,Storm,Dry,1,5,Reckless Driving
45e2d74c,6/27/24,13:46,"New York, USA",-33.338386,31.382353,Storm,Gravel,1,3,Distracted Driving
591c0186,8/18/24,6:41,"New York, USA",-37.455011,-159.519441,Clear,Under Construction,3,8,Mechanical Failure
5c6eac84,7/21/24,18:26,"Mumbai, India",27.216935,-97.883589,Storm,Dry,4,3,Drunk Driving
77dc0560,1/28/24,16:58,"Beijing, China",-16.176508,52.701134,Rain,Snowy,3,9,Weather Conditions
781312b4,12/17/24,11:57,"Paris, France",-14.887803,70.730648,Storm,Icy,3,5,Weather Conditions
07b76499,12/14/24,4:33,"Tokyo, Japan",-5.922688,-152.506109,Hail,Snowy,4,10,Speeding
837ce8a8,2/2/23,17:03,"Toronto, Canada",61.567284,146.665175,Clear,Under Construction,1,1,Drunk Driving
c8c14bc9,5/4/24,19:30,"Berlin, Germany",-67.344273,85.834421,Storm,Dry,5,9,Speeding
da21cf70,6/4/23,11:51,"Beijing, China",-43.22728,116.491458,Rain,Icy,1,9,Reckless Driving
26c6f778,4/12/23,16:31,"Paris, France",80.149228,53.973191,Hail,Dry,1,7,Mechanical Failure
3f209331,11/23/23,7:36,"Tokyo, Japan",41.08841,127.659639,Clear,Snowy,5,6,Distracted Driving
56bd3d7d,6/23/23,0:06,"Sydney, Australia",-21.071761,-42.577386,Fog,Wet,2,1,Drunk Driving
bae5b6e9,10/13/24,23:17,"Paris, France",-87.931386,164.124846,Storm,Gravel,1,3,Reckless Driving
3b5d4ae0,5/23/24,0:47,"Sydney, Australia",-51.877449,80.884986,Hail,Icy,4,6,Speeding
a00134dc,12/12/23,3:38,"Sydney, Australia",12.473791,6.476446,Clear,Under Construction,1,8,Drunk Driving
7fa73c3f,11/8/23,12:49,"Toronto, Canada",88.031247,-28.769976,Snow,Icy,4,1,Distracted Driving
c3b1de71,4/5/23,3:07,"Beijing, China",71.026553,-94.952657,Fog,Dry,4,8,Drunk Driving
6ea1a5be,10/4/23,19:03,"Beijing, China",58.462507,-28.916873,Storm,Icy,2,4,Drunk Driving
ba8ef702,8/8/24,3:12,"London, UK",-50.094333,-136.702985,Storm,Icy,4,1,Reckless Driving
357eab70,9/10/23,5:12,"Toronto, Canada",77.51134,-151.066327,Fog,Under Construction,4,3,Weather Conditions
f017eb0e,4/13/23,1:27,"Mumbai, India",-45.940009,-117.288528,Hail,Icy,2,6,Drunk Driving
8e693f5b,2/18/23,22:19,"Berlin, Germany",-19.201111,14.740336,Clear,Gravel,5,10,Weather Conditions
c52cf881,6/9/23,5:05,"New York, USA",-0.750618,109.825505,Rain,Gravel,1,8,Reckless Driving
5103f188,11/22/23,3:10,"Sydney, Australia",77.88517,116.468318,Storm,Icy,4,10,Drunk Driving
941598ce,10/11/23,10:32,"Sydney, Australia",-84.996637,130.306492,Fog,Under Construction,4,4,Weather Conditions
418898f6,10/18/24,21:21,"London, UK",-28.518419,5.994161,Clear,Under Construction,5,5,Mechanical Failure
26703baa,7/29/24,5:14,"Mumbai, India",-25.408769,-93.623753,Clear,Wet,2,10,Drunk Driving
7.47E+43,7/4/24,23:33,"Berlin, Germany",-61.199799,-67.666968,Hail,Wet,5,5,Mechanical Failure
c2fc8ffe,6/5/23,22:11,"Berlin, Germany",71.944052,161.396596,Fog,Gravel,4,5,Distracted Driving
eb109031,1/5/23,14:23,"Toronto, Canada",-0.593589,118.334786,Fog,Gravel,2,0,Reckless Driving
b4f7544a,2/12/23,5:03,"Toronto, Canada",-25.482489,-163.290102,Hail,Wet,1,8,Mechanical Failure
57765b55,1/16/23,18:18,"Mumbai, India",-22.317319,-153.265559,Clear,Snowy,2,9,Speeding
a2342c44,1/7/24,23:47,"Berlin, Germany",31.512526,-6.859718,Rain,Snowy,4,3,Distracted Driving
1e3051e9,2/3/24,12:55,"New York, USA",86.017364,-140.798925,Rain,Gravel,3,3,Distracted Driving
75e1d675,11/18/23,14:35,"Beijing, China",66.48717,9.613239,Storm,Gravel,1,5,Drunk Driving
95db116e,4/5/23,15:29,"Berlin, Germany",6.499751,113.34237,Hail,Gravel,1,0,Reckless Driving
6cb285d4,5/5/24,23:01,"Paris, France",-55.562045,31.889484,Storm,Gravel,4,0,Reckless Driving
7.51E+67,5/3/23,11:00,"Beijing, China",52.108799,-63.601784,Rain,Gravel,4,1,Speeding
96763eef,10/1/23,11:08,"London, UK",63.117691,-61.043999,Fog,Wet,5,9,Distracted Driving
93152f4e,7/18/24,0:11,"Paris, France",46.149375,128.500923,Clear,Icy,1,6,Weather Conditions
8720dbf3,11/8/23,10:15,"Sydney, Australia",43.145379,-49.540431,Rain,Under Construction,4,1,Distracted Driving
5a3e240a,10/11/24,23:24,"London, UK",-58.974081,-35.577857,Rain,Icy,2,3,Speeding
2081e58e,3/25/24,7:45,"Berlin, Germany",-60.055693,2.816751,Fog,Dry,2,4,Mechanical Failure
ac01af64,9/16/23,16:37,"Toronto, Canada",79.90872,107.414105,Storm,Under Construction,4,0,Reckless Driving
16b3260a,2/1/23,7:51,"Beijing, China",23.019125,-123.514314,Storm,Dry,4,10,Reckless Driving
01524c1e,9/13/24,5:16,"Paris, France",41.209465,31.099117,Storm,Icy,2,8,Distracted Driving
745404c5,12/11/24,23:02,"Paris, France",25.053773,-99.024949,Fog,Under Construction,4,3,Drunk Driving
60b3ac8b,3/3/23,0:14,"Toronto, Canada",-41.414551,1.265919,Fog,Wet,4,5,Reckless Driving
fa8055e3,11/21/24,15:56,"Tokyo, Japan",33.787894,-83.092463,Hail,Dry,3,10,Weather Conditions
fba87ee3,3/28/24,19:28,"Tokyo, Japan",24.262841,148.652559,Storm,Wet,4,9,Weather Conditions
eaa0f7f6,7/1/24,15:48,"Mumbai, India",32.198257,-6.979565,Rain,Gravel,4,8,Speeding
0511b08a,4/20/24,4:40,"Beijing, China",49.768162,24.022742,Hail,Icy,2,3,Drunk Driving
946a6d2f,3/19/23,11:55,"Paris, France",-85.033154,-151.407718,Snow,Icy,5,2,Reckless Driving
392b641d,1/20/23,5:16,"Paris, France",-55.828458,-154.899141,Snow,Snowy,5,3,Mechanical Failure
ba2a2fa4,1/6/24,6:06,"Mumbai, India",79.954951,-68.687179,Rain,Under Construction,4,10,Speeding
503f951c,5/8/23,20:39,"Paris, France",-68.596474,79.225057,Rain,Dry,4,6,Speeding
62e6fd17,10/23/24,12:59,"Mumbai, India",46.554255,64.469099,Storm,Dry,2,3,Reckless Driving
5cc5a15d,6/5/23,0:22,"Berlin, Germany",86.461766,121.538959,Rain,Dry,5,3,Distracted Driving
bacba87f,5/30/24,5:32,"Toronto, Canada",-87.079633,-33.767897,Storm,Snowy,3,10,Mechanical Failure
abc5996b,5/18/24,4:31,"Paris, France",-84.18787,-135.274675,Hail,Icy,1,4,Speeding
299a4efb,8/3/24,6:45,"Sydney, Australia",75.103167,95.212711,Hail,Snowy,5,1,Distracted Driving
3649a817,6/20/23,17:23,"Mumbai, India",-20.406712,-147.603819,Clear,Gravel,2,6,Weather Conditions
bd0bd960,4/5/24,13:44,"Paris, France",-0.536138,-98.270042,Clear,Icy,1,3,Speeding
a7dfab01,5/11/24,5:25,"Berlin, Germany",57.761875,32.747666,Clear,Under Construction,3,3,Mechanical Failure
c45a8e33,12/15/23,17:51,"Berlin, Germany",-56.51861,-2.67861,Clear,Dry,5,10,Mechanical Failure
f23ee23b,2/17/23,7:13,"London, UK",-75.143414,-92.358477,Fog,Icy,2,5,Reckless Driving
ce605122,11/23/24,10:06,"London, UK",-23.556502,-144.212955,Rain,Under Construction,4,2,Speeding
4d556075,6/15/24,0:05,"Toronto, Canada",77.195855,-95.339304,Storm,Snowy,3,4,Weather Conditions
d1f47a9c,2/12/23,3:25,"Tokyo, Japan",71.929765,-98.471731,Rain,Under Construction,2,2,Weather Conditions
dd41fe42,6/9/23,11:57,"New York, USA",48.246365,-123.509916,Hail,Gravel,3,2,Weather Conditions
7ab7d515,7/8/23,22:34,"Paris, France",-74.19458,-46.014374,Snow,Gravel,5,10,Reckless Driving
44d08060,7/16/24,8:09,"Beijing, China",66.898386,-57.043213,Fog,Snowy,2,3,Drunk Driving
0456df5f,5/6/23,19:08,"London, UK",-87.815617,110.865786,Snow,Under Construction,2,9,Mechanical Failure
098d0de5,4/23/23,23:16,"Berlin, Germany",-36.351786,19.988523,Hail,Under Construction,4,0,Weather Conditions
5cec5fab,10/19/23,17:25,"Tokyo, Japan",22.52051,-90.017239,Fog,Under Construction,3,9,Weather Conditions
b4380d2a,1/23/24,10:29,"New York, USA",22.31674,-145.614184,Rain,Dry,2,5,Speeding
ee8a8c4e,4/3/24,7:47,"Toronto, Canada",-20.922904,-0.946689,Clear,Snowy,1,9,Weather Conditions
090e8e96,9/3/24,23:05,"Toronto, Canada",52.594368,-4.062016,Snow,Dry,3,4,Distracted Driving
54c69d3a,10/4/24,19:39,"Paris, France",-63.05156,140.666891,Storm,Dry,4,6,Mechanical Failure
1ba8970e,9/23/23,9:03,"Beijing, China",9.028585,-51.996122,Fog,Wet,3,8,Weather Conditions
bdc63a3e,12/7/24,17:24,"Beijing, China",0.703111,90.454622,Rain,Under Construction,1,9,Speeding
ec33f375,3/27/23,17:27,"Paris, France",50.142998,-105.767596,Snow,Snowy,1,3,Drunk Driving
0e6fd2b1,7/9/23,15:16,"Paris, France",-58.360064,-68.542009,Rain,Under Construction,3,9,Mechanical Failure
ba99cf09,9/3/24,22:26,"Beijing, China",37.065987,-147.084815,Snow,Dry,2,9,Speeding
c9f3650d,10/29/23,7:00,"Tokyo, Japan",13.355169,43.841974,Snow,Gravel,4,6,Distracted Driving
53466cbd,4/18/23,4:39,"New York, USA",-77.63024,151.703119,Snow,Wet,2,3,Weather Conditions
5796b2ad,9/23/24,13:01,"Beijing, China",-71.519163,47.479196,Hail,Under Construction,5,4,Distracted Driving
0576487f,11/18/23,20:35,"Sydney, Australia",36.279249,118.685297,Clear,Dry,1,4,Mechanical Failure
b24c2e60,12/9/23,13:03,"Berlin, Germany",-26.940461,-16.097414,Fog,Snowy,4,7,Speeding
83080a3b,4/28/24,21:53,"Toronto, Canada",-85.480884,-140.300226,Snow,Icy,4,4,Reckless Driving
be47677c,6/4/23,3:35,"New York, USA",-26.415285,-76.753657,Storm,Snowy,2,0,Distracted Driving
ff645364,5/12/23,21:16,"Paris, France",53.983055,-28.53357,Snow,Under Construction,2,2,Distracted Driving
5dce25b9,1/26/23,20:17,"Tokyo, Japan",3.800531,143.108353,Fog,Wet,4,0,Distracted Driving
1bb9e2f3,1/13/24,0:37,"London, UK",-68.530154,163.016666,Storm,Gravel,1,4,Drunk Driving
bb1b0f51,11/8/24,18:31,"Mumbai, India",-30.161169,65.445244,Fog,Under Construction,2,0,Weather Conditions
e07cb925,5/22/24,11:52,"Tokyo, Japan",-77.530988,-119.338816,Hail,Gravel,3,3,Weather Conditions
862bd35b,7/7/24,13:51,"Mumbai, India",34.36003,-101.651885,Fog,Under Construction,1,3,Weather Conditions
9cd6e53f,12/21/23,1:11,"London, UK",4.449583,-1.009627,Hail,Gravel,1,7,Drunk Driving
a9b42ac7,8/10/24,1:50,"Beijing, China",-51.032605,49.712138,Fog,Under Construction,4,4,Speeding
c9700a84,9/27/23,7:43,"Toronto, Canada",-72.642635,-170.100767,Storm,Gravel,2,0,Reckless Driving
af20f397,12/6/23,21:35,"London, UK",-17.175285,-111.830945,Snow,Icy,4,5,Mechanical Failure
690eb903,11/16/23,14:03,"Beijing, China",35.808677,154.123622,Snow,Under Construction,1,4,Mechanical Failure
75020fb1,9/14/23,6:25,"London, UK",-48.030395,4.812864,Fog,Wet,4,7,Weather Conditions
c784ee3e,2/21/23,18:58,"Toronto, Canada",14.417814,25.680935,Hail,Icy,3,0,Distracted Driving
06b0bb8a,6/21/23,10:47,"Sydney, Australia",-21.986016,115.897736,Clear,Icy,2,1,Reckless Driving
fb06ccef,4/12/24,4:33,"Tokyo, Japan",-85.162246,179.421448,Hail,Gravel,1,1,Drunk Driving
5c08fbd8,11/11/24,12:08,"Mumbai, India",-89.373476,42.160888,Storm,Dry,4,0,Weather Conditions
a09ef53f,3/1/23,11:54,"New York, USA",23.716222,27.118156,Fog,Dry,1,3,Speeding
370ca4b7,9/14/23,22:50,"Berlin, Germany",32.867579,178.016436,Storm,Dry,1,4,Distracted Driving
e3d1c14c,6/12/24,4:26,"Sydney, Australia",-53.209149,44.249947,Fog,Dry,2,6,Drunk Driving
8938f2ab,2/2/24,23:49,"London, UK",24.132329,14.838423,Snow,Dry,5,8,Reckless Driving
062b8fcd,9/6/23,19:42,"Beijing, China",39.87878,-7.744777,Rain,Gravel,3,6,Speeding
a058ce46,5/31/23,10:05,"London, UK",54.835642,-46.306348,Hail,Snowy,1,0,Distracted Driving
98519ed6,12/19/24,16:23,"Sydney, Australia",33.760632,-116.979891,Rain,Wet,2,0,Weather Conditions
492b71bd,12/22/24,9:42,"London, UK",-65.891328,75.174294,Snow,Under Construction,3,7,Reckless Driving
f4d175d8,11/23/24,20:44,"London, UK",76.114509,46.803088,Snow,Icy,5,1,Reckless Driving
32718f77,10/28/23,6:05,"Beijing, China",-79.187387,-94.365056,Storm,Gravel,5,3,Distracted Driving
f7dc75ad,11/10/24,17:24,"London, UK",-31.075472,131.325088,Rain,Snowy,4,3,Mechanical Failure
97592558,10/7/23,0:05,"Berlin, Germany",-49.058964,-88.623084,Hail,Under Construction,5,7,Weather Conditions
bcc895b9,4/30/23,19:36,"Paris, France",70.938901,-155.651401,Storm,Under Construction,1,4,Distracted Driving
7b6e7b16,9/2/24,22:30,"Sydney, Australia",48.600021,-112.454552,Hail,Snowy,2,0,Weather Conditions
214057dc,4/30/23,21:50,"Toronto, Canada",25.169148,-166.540038,Clear,Under Construction,5,10,Distracted Driving
f2119b46,5/9/24,3:52,"Tokyo, Japan",-38.021672,-131.387232,Rain,Dry,5,1,Weather Conditions
226f6c6d,6/17/24,16:13,"Berlin, Germany",-28.349732,-64.437918,Rain,Gravel,3,7,Mechanical Failure
f9ed78cf,3/14/24,20:12,"London, UK",-12.594161,-144.899876,Snow,Snowy,3,9,Mechanical Failure
7c33914e,5/13/23,2:54,"Mumbai, India",-81.053925,155.908635,Hail,Under Construction,3,8,Weather Conditions
8f4e2f6e,9/20/23,14:48,"Beijing, China",-13.479123,168.750989,Hail,Dry,4,6,Distracted Driving
0c77429a,5/11/24,13:52,"Beijing, China",57.802169,-39.983097,Hail,Gravel,1,0,Weather Conditions
d94e6dbf,7/31/23,20:03,"Berlin, Germany",-26.938109,-154.259823,Snow,Icy,3,4,Distracted Driving
b65f3380,2/28/23,7:47,"Tokyo, Japan",11.534564,-141.612412,Fog,Icy,3,6,Weather Conditions
fbce668e,1/8/23,22:33,"New York, USA",60.030352,48.692705,Clear,Wet,3,8,Reckless Driving
89ce09c0,2/1/24,2:08,"Tokyo, Japan",16.807478,135.811315,Clear,Wet,3,8,Speeding
ffb1ae7b,6/21/23,17:04,"London, UK",-29.35702,-30.706334,Fog,Wet,1,3,Weather Conditions
9158f116,3/20/23,1:50,"London, UK",3.208712,-150.061524,Fog,Wet,2,6,Speeding
dc46b4d8,11/8/24,9:33,"Tokyo, Japan",-22.611431,-136.325137,Rain,Wet,3,7,Distracted Driving
caf185af,12/24/23,10:43,"New York, USA",-48.621996,-41.763611,Fog,Snowy,3,5,Drunk Driving
4b96f8c5,9/30/23,15:09,"Berlin, Germany",65.143038,153.678704,Clear,Gravel,3,2,Weather Conditions
b3f8d51c,7/9/23,21:18,"Sydney, Australia",-34.657048,70.376905,Rain,Under Construction,1,5,Reckless Driving
df2a0939,7/9/24,3:55,"Sydney, Australia",68.195175,50.883135,Clear,Wet,4,5,Speeding
305ed151,6/4/24,10:31,"Paris, France",-35.072813,97.135657,Fog,Under Construction,1,9,Drunk Driving
11d7ed17,11/9/23,1:08,"Tokyo, Japan",-61.980141,93.45378,Storm,Snowy,3,3,Distracted Driving
9bd6c6b0,6/23/24,14:25,"London, UK",65.692293,45.717832,Snow,Icy,4,9,Weather Conditions
ff28ed62,11/30/23,20:27,"Berlin, Germany",-53.912612,174.704271,Clear,Snowy,5,0,Drunk Driving
86b003de,3/4/23,23:19,"New York, USA",-66.825635,-112.768457,Hail,Snowy,2,7,Weather Conditions
2f6a46fe,10/20/23,8:30,"Berlin, Germany",-45.79143,92.865785,Rain,Icy,5,0,Distracted Driving
f55ff8af,4/15/23,15:55,"Mumbai, India",-74.831562,137.92638,Fog,Snowy,2,9,Mechanical Failure
